name,address,postal
THE CLINIC @ APERIA,"APERIA 12 KALLANG AVENUE, #03-15, APERIA Singapore 339511",339511
THE CLINIC @ BUSINESS CITY,"MAPLETREE BUSINESS CITY 20 PASIR PANJANG ROAD, #02-26, MAPLETREE BUSINESS CITY Singapore 117439",117439
THE CLINIC @ CAMPUS,"LI KA SHING LIBRARY BUILDING 70 STAMFORD ROAD, #B1-21, LI KA SHING LIBRARY BUILDING Singapore 178901",178901
THE CLINIC @ CAPITAGREEN,"CAPITAGREEN 138 MARKET STREET, #02-01A, CAPITAGREEN Singapore 048946",048946
THE CLINIC @ ONE GEORGE STREET,"(LOBBY C) 1 GEORGE STREET, #05-05, (LOBBY C) Singapore 049145",049145
THE CLINIC @ TAI SENG,"MAPLETREE 18 18 TAI SENG STREET, #01-07/08, MAPLETREE 18 Singapore 539775",539775
THE CLINIC GROUP @ MARINA ONE,"MARINA ONE THE HEART 5 STRAITS VIEW, #01-07, MARINA ONE THE HEART Singapore 018935",018935
THE CLINIC@FUSIONOPOLIS,"GALAXIS 1 FUSIONOPOLIS PLACE, #01-05, GALAXIS Singapore 138522",138522
THE CLINIQ,"MONTREAL DALE 590A MONTREAL LINK, #01-23, MONTREAL DALE Singapore 751590",751590
THE CLOUD CLINIC,"THE CENTRAL 8 EU TONG SEN STREET, #11-90, THE CENTRAL Singapore 059818",059818
THE COLORECTAL CLINIC @ MT ALVERNIA,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #07-51, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
THE COLORECTAL CLINIC PTE LTD,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-37, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE CORONATION CLINIC,"587 BUKIT TIMAH ROAD, #02-01, Singapore 269707",269707
THE COVETTE CLINIC,"ION ORCHARD 2 ORCHARD TURN, #03-24A, ION ORCHARD Singapore 238801",238801
THE DENTAL BOUTIQUE,"204 BEDOK NORTH STREET 1, #01-401, Singapore 460204",460204
THE DENTAL CENTRE,"354 CLEMENTI AVE 2, #01-249, Singapore 120354",120354
THE DENTAL CLINIC,THE RAILMALL 390 UPPER BUKIT TIMAH ROAD THE RAILMALL Singapore 678045,678045
"THE DENTAL CLINIC , KENT RIDGE","UNIVERSITY HEALTH CENTRE 20 LOWER KENT RIDGE ROAD, #B1, UNIVERSITY HEALTH CENTRE Singapore 119080",119080
THE DENTAL GALLERY,494 GEYLANG ROAD Singapore 389452,389452
THE DENTAL GALLERY CHOA CHU KANG,"810 CHOA CHU KANG AVENUE 7, #01-08, Singapore 680810",680810
THE DENTAL GALLERY DAWSON,"85 DAWSON ROAD, #01-05, Singapore 141085",141085
THE DENTAL HUB ( YEW TEE),"YEW TEE POINT 21 CHOA CHU KANG NORTH 6, #B1-24, YEW TEE POINT Singapore 689578",689578
THE DENTAL HUB (ALEXANDRA),"PSA BUILDING 460 ALEXANDRA ROAD, #02-16, PSA BUILDING Singapore 119963",119963
THE DENTAL HUB (BEDOK),"84 BEDOK NORTH STREET 4, #01-07, Singapore 460084",460084
THE DENTAL HUB (BOON LAY),"JURONG POINT 1 JURONG WEST CENTRAL 2, #01-16A&B, JURONG POINT Singapore 648886",648886
THE DENTAL HUB (DOVER),"MULTI STOREY CAR PARK 28 DOVER CRESCENT, #01-87, MULTI STOREY CAR PARK Singapore 130028",130028
THE DENTAL HUB (JURONG WEST),"Gek Poh Shopping Centre 762 Jurong West Street 75, #02-254, Gek Poh Shopping Centre Singapore 640762",640762
THE DENTAL HUB (TELOK BLANGAH),"12 TELOK BLANGAH CRESCENT, #01-115, Singapore 090012",090012
THE DENTAL HUB (WEST COAST),"WEST COAST PLAZA 154 WEST COAST ROAD, #01-84/85, WEST COAST PLAZA Singapore 127371",127371
THE DENTAL INN,"Punggol Plaza 168 Punggol Field, #04-01, Punggol Plaza Singapore 820168",820168
THE DENTAL LODGE SEMBAWANG,"MULTI STOREY CAR PARK 120 CANBERRA CRESCENT, #01-05, MULTI STOREY CAR PARK Singapore 750120",750120
THE DENTAL PEOPLE,"139 Tampines Street 11, #01-12, Singapore 521139",521139
THE DENTAL PRACTICE (BEDOK) PTE LTD,"746 Bedok Reservoir Road, #01-3007, Singapore 470746",470746
THE DENTAL PRACTICE (PAYA LEBAR),"SINGAPORE POST CENTRE 10 EUNOS ROAD 8, #02-123, SINGAPORE POST CENTRE Singapore 408600",408600
THE DENTAL PRACTICE (TAMPINES),"878C TAMPINES AVENUE 8, #01-68, Singapore 523878",523878
THE DENTAL STUDIO,"Paragon 290 Orchard Road, #09-09/10, Paragon Singapore 238859",238859
THE DENTALTOUCH,"HONG KAH COURT 504 JURONG WEST STREET 51, #01-231, HONG KAH COURT Singapore 640504",640504
THE DENTIST@ORCHARD,"ORCHARD GATEWAY 277 ORCHARD ROAD, #03-01, ORCHARD GATEWAY Singapore 238858",238858
THE DERMATOLOGY PRACTICE SKIN. HAIR. ALLERGY. LASER,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #07-60/61/62, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
THE DERMATOLOGY PRACTICE SKIN.HAIR.ALLERGY.LASER @GLENEAGLES,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #04-13, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE DIABETES & ENDOCRINE CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-18, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE DOCTOR'S CLINIC,"429 JURONG WEST AVE 1, #01-318, Singapore 640429",640429
THE DRX CLINIC,"TONG BUILDING 302 ORCHARD ROAD, #16-01, TONG BUILDING Singapore 238862",238862
THE DRX CLINIC (EAST COAST),"SPRINGVALE 907 EAST COAST ROAD, #01-03, SPRINGVALE Singapore 459107",459107
THE DUBLIN CLINIC,"109 CLEMENTI STREET 11, #01-25, Singapore 120109",120109
THE EAR NOSE THROAT - HEAD & NECK CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #05-06, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE EDINBURGH CLINIC,"306 CHOA CHU KANG AVE 4, #01-685, Singapore 680306",680306
THE ENDOCRINE CLINIC,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #08-55/56/57, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE ENDODONTIC OFFICE,"Paragon 290 ORCHARD ROAD, #15-03, Paragon Singapore 238859",238859
THE ENT CLINIC,"GLENEAGLES HOSPITAL ANNEX BLOCK 6A NAPIER ROAD, #03-41/42, GLENEAGLES HOSPITAL ANNEX BLOCK Singapore 258500",258500
THE ENT SPECIALIST CENTRE,"Mount Alvernia Medical Centre 820 THOMSON ROAD, #07-65, Mount Alvernia Medical Centre Singapore 574623",574623
"THE ENT, VOICE & SNORING CLINIC","MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #12-13, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE EYE & AESTHETICS CLINIC,"SUNTEC CITY MALL 3 TEMASEK BOULEVARD, #03-330, SUNTEC CITY MALL Singapore 038983",038983
THE EYE CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #11-17/18, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE EYE CENTRE ( ANG MO KIO BRANCH),"452 ANG MO KIO AVE 10, #01-1785, Singapore 560452",560452
THE EYECLINIC BY DR CHERYL LEE,"MANDARIN GALLERY 333A ORCHARD ROAD, #04-24/25, MANDARIN GALLERY Singapore 238897",238897
THE FAHRENHEIT MEDICAL CENTRE,"218 BEDOK NORTH STREET 1, #01-27, Singapore 460218",460218
THE FAMILY MEDICAL CENTRE,"827 TAMPINES ST 81, #01-148, Singapore 520827",520827
THE FAMILY CLINIC @ TOWNER,"101 Towner Road, #01-202, Singapore 322101",322101
"THE FAMILY DOCTOR, CLINIC & SURGERY",215D UPPER THOMSON ROAD Singapore 574349,574349
THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.,"411 YISHUN RING ROAD, #01-1827, Singapore 760411",760411
THE FAMILY PHYSICIAN CLINIC,"542B SERANGOON NORTH AVENUE 3, #01-02, Singapore 552542",552542
THE FAMILY PRACTICE CLINIC & SURGERY,"117 COMMONWEALTH DR, #01-723, Singapore 140117",140117
THE FAMILY PRACTICE-POTONG PASIR,"148 POTONG PASIR AVE 1, #01-33, Singapore 350148",350148
THE FAMILY PRACTICE@ SKYVILLE,"85 DAWSON ROAD, #01-06, Singapore 141085",141085
THE FEVER CLINIC GLENEAGLES,"GLENEAGLES HOSPITAL ANNEXE BLOCK 6A NAPIER ROAD, #02-33, GLENEAGLES HOSPITAL ANNEXE BLOCK Singapore 258500",258500
THE FLAME TREE MEDICAL CENTRE,THOMSON RIDGE ESTATE 225 UPPER THOMSON ROAD THOMSON RIDGE ESTATE Singapore 574357,574357
THE GERIATRIC PRACTICE,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #09-21, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
THE GI AND LIVER CENTER,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #06-16, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE GOOD CLINIC,"GOLDEN MILE COMPLEX 5001 BEACH ROAD, #01-13, GOLDEN MILE COMPLEX Singapore 199588",199588
THE GOOD LIFE MEDICAL CENTER,"MOUNT ALVERNIA HOSPITAL 820 THOMSON ROAD, #07-57, MOUNT ALVERNIA HOSPITAL Singapore 574623",574623
THE GP ENDOSCOPY & PILES CENTRE (DLEEDON),"D'LEEDON 19 LEEDON HEIGHTS, #01-62, D'LEEDON Singapore 266227",266227
THE GYNAE LINK,"678 Woodlands Ave 6, #01-722, Singapore 730678",730678
THE HARLEY STREET HEART & VASCULAR CENTRE,"GLENEAGLES HOSPITAL 6A NAPIER ROAD, #02-38/41, GLENEAGLES HOSPITAL Singapore 258500",258500
THE HARLEY STREET HEART AND VASCULAR CENTRE,"MOUNT ELIZABETH HOSPITAL 3 MOUNT ELIZABETH, #11-07, MOUNT ELIZABETH HOSPITAL Singapore 228510",228510
THE HARLEY STREET ONCOLOGY CENTRE,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #07-41, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE HEALER CLINIC + SURGERY,"154 SERANGOON NORTH AVENUE 1, #01-452, Singapore 550154",550154
THE HEALTH ADVISORY CLINIC,"ONE RAFFLES PLACE 1 RAFFLES PLACE, #04-49, ONE RAFFLES PLACE Singapore 048616",048616
THE HEART AND VASCULAR CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-06, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE HEART AND VASCULAR CENTRE (NOVENA),"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #09-21, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE HEART CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #13-15, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE HEART CLINIC @ FARRER PARK,"CONNEXION 1 FARRER PARK STATION ROAD, #07-19/20, CONNEXION Singapore 217562",217562
THE HEART DOCTORS CLINIC,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #05-56, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
THE HEART LUNG & VASCULAR SURGICAL CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #16-06, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE HEART LUNG AND VASCULAR CENTRE,"MOUNT ALVERNIA MEDICAL CENTRE A 820 THOMSON ROAD, #06-02, MOUNT ALVERNIA MEDICAL CENTRE A Singapore 574623",574623
THE HEART SPECIALIST CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #14-09/10, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE HOUR GLASS NKF DIALYSIS CENTRE - WEST COAST BRANCH,"701 WEST COAST ROAD, #01-323, Singapore 120701",120701
THE HOUR GLASS NKF DIALYSIS CENTRE ADMIRALTY BRANCH,"761 WOODLANDS AVENUE 6, #01-108, Singapore 730761",730761
THE ICLINIC,"18 JALAN MEMBINA, #02-07, Singapore 164018",164018
THE ICLINIC ANTI AGEING AND FUTURE MEDICINE,"TIONG BAHRU COURT 18 JALAN MEMBINA, #02-07, TIONG BAHRU COURT Singapore 164018",164018
THE IMPLANT AND ORAL SURGERY CENTRE,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #11-25/26, NOVENA MEDICAL CENTER Singapore 307506",307506
THE IRON SUITES MEDICAL CENTRE,"SINGAPORE BUSINESS FEDERATION CENTER 160 ROBINSON ROAD, #04-11, SINGAPORE BUSINESS FEDERATION CENTER Singapore 068914",068914
"THE JAPANESE ASSOCIATION CLINIC, SINGAPORE",120 ADAM RD Singapore 289899,289899
THE KID'S CLINIC,"COMPASS ONE 1 SENGKANG SQUARE, #02-33A, COMPASS ONE Singapore 545078",545078
THE KIDNEY & TRANSPLANT PRACTICE,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #04-29, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE KIDNEY CLINIC PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #12-09, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE KIDNEY HEALTH CLINIC PTE LTD,"MOUNT ELIZABETH HOSPITAL 3 MOUNT ELIZABETH, #14-04, MOUNT ELIZABETH HOSPITAL Singapore 228510",228510
THE KIDS DENTIST,"Camden Medical Centre 1 Orchard Boulevard, #13-06, Camden Medical Centre Singapore 248649",248649
THE KIDZ CLINIC,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #10-01, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE LEONG GUT AND LIVER CLINIC PTE LTD,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-06, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE LIFESTYLE CLINIC,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #12-06/07, CAMDEN MEDICAL CENTRE Singapore 248649",248649
THE LWH CLINIC,"PARAGON 290 ORCHARD ROAD, #18-10, PARAGON Singapore 238859",238859
THE MEDICAL AND AESTHETIC CLINIC PTE LTD,270 SIMS AVENUE Singapore 387514,387514
THE MEDICAL CENTRE CLINIC ( HONG LEONG ),"HONG LEONG BUILDING 16 RAFFLES QUAY, #14-05, HONG LEONG BUILDING Singapore 048581",048581
THE MEDICAL CLINIC PTE LTD,"OCBC Centre East 63 Chulia Street., #01-02, OCBC Centre East Singapore 049514",049514
THE MEDICAL HOUSE CLINIC & SURGERY,"116 BT MERAH VIEW, #01-235, Singapore 151116",151116
THE MEDICAL PRACTICE,"15 BEACH RD, #01-4683, Singapore 190015",190015
THE MEDICAL PRACTICE PTE LTD,"1 RAFFLES LINK, #01-03A, Singapore 039393",039393
THE MING CLINIC,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #04-01/02, CAMDEN MEDICAL CENTRE Singapore 248649",248649
THE MYOPIA CLINIC BY DR CHERYL LEE,"MANDARIN GALLERY 333A ORCHARD ROAD, #04-24/25, MANDARIN GALLERY Singapore 238897",238897
THE NEPTUNE CLINIC,"328 CLEMENTI AVE 2, #01-212, Singapore 120328",120328
THE NEUROLOGY PRACTICE,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #07-38, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE NOVENA MEDICAL SPECIALISTS,"Mt Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #08-48/49, Mt Elizabeth Novena Specialist Centre Singapore 329563",329563
THE O&G CARE CLINIC,"ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #14-08, ROYAL SQUARE AT NOVENA Singapore 329565",329565
THE O&G SPECIALIST CLINIC,"THOMSON MEDICAL CENTRE 339 THOMSON ROAD, #05-06, THOMSON MEDICAL CENTRE Singapore 307677",307677
THE OBGYN CENTRE,"PARAGON 290 ORCHARD ROAD, #11-07, PARAGON Singapore 238859",238859
THE OBSTETRICS & GYNAECOLOGY CENTRE,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #08-19, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE OBSTETRICS AND GYNAECOLOGY PRACTICE,"Mount Elizabeth Medical Centre 3 Mount Elizabeth, #13-13, Mount Elizabeth Medical Centre Singapore 228510",228510
THE OCCUPATIONAL AND DIVING MEDICINE CENTRE,"HONG LIM COMPLEX 531 UPPER CROSS STREET, #02-02, HONG LIM COMPLEX Singapore 050531",050531
THE OGEE CLINIC,"ONE RAFFLES LINK 1 RAFFLES LINK, #B1-12/14, ONE RAFFLES LINK Singapore 039393",039393
THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.,"303 ANCHORVALE LINK, #01-02, Singapore 540303",540303
THE ONCOLOGY PRACTICE,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #07-28, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE ORAL CARE CENTRE,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #10-17/18, NOVENA MEDICAL CENTER Singapore 307506",307506
THE ORAL MAXILLOFACIAL PRACTICE,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #11-55/56, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
THE ORTHODONTIC CLINIC,"Pacific Plaza 9 Scotts Road, #08-02/03, Pacific Plaza Singapore 228210",228210
THE ORTHOKLINIC,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #08-01, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE ORTHOPAEDIC CENTRE (FARRER),"CONNEXION 1 FARRER PARK STATION ROAD, #14-05, CONNEXION Singapore 217562",217562
THE ORTHOPAEDIC CENTRE (GLENEAGLES),"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #07-15, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE ORTHOPAEDIC CENTRE (NOVENA),"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #09-42, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE ORTHOPAEDIC CENTRE (ORCHARD),"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #17-18, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE ORTHOPAEDIC PRACTICE AND SURGERY,"FARRER SQUARE 12 FARRER PARK STATION ROAD, #05-03, FARRER SQUARE Singapore 217565",217565
THE PAIN AND PERIOPERATIVE CLINIC @ FARRER,"CONNEXION 1 FARRER PARK STATION ROAD, #15-19, CONNEXION Singapore 217562",217562
THE PAIN CLINIC,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #07-59, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
THE PAIN RELIEF CLINIC,"SHAW HOUSE 350 ORCHARD ROAD, #10-00, SHAW HOUSE Singapore 238868",238868
THE PAIN SPECIALIST,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #15-09, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE PARISIAN CLINIC,"675 YISHUN AVENUE 4, #01-05, Singapore 760675",760675
THE PEOPLE'S CLINIC,"145 TECK WHYE AVE, #01-161, Singapore 680145",680145
THE PINNACLE MEDICAL CENTRE @ MARITIME,"MARITIME HOUSE 120 CANTONMENT ROAD, #02-06, MARITIME HOUSE Singapore 089760",089760
THE PLASTIC SURGERY PRACTICE,"SQUARE 2 10 SINARAN DRIVE, #11-33, SQUARE 2 Singapore 307506",307506
THE PLASTIC SURGERY PRACTICE @ ORCHARD,"THE PARAGON 290 ORCHARD ROAD, #16-03, THE PARAGON Singapore 238859",238859
THE PREMIER MEDICAL CLINIC,"304 CHOA CHU KANG AVE 4, #01-651, Singapore 680304",680304
THE PRENATAL CONSULTANTS,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-54, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
THE PSYCHIATRIC & BEHAVIOURAL MEDICINE CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE PSYCHOLOGICAL MEDICINE PRACTICE,"LUCKY PLAZA 304 ORCHARD ROAD, #05-39, LUCKY PLAZA Singapore 238863",238863
THE PSYCHOLOGICAL WELLNESS CENTRE,"ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #13-07, ROYAL SQUARE AT NOVENA Singapore 329565",329565
THE RADIANT EYE CENTRE,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #07-01, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE RAFFLESIAN CLINIC & SURGERY,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #11-06, NOVENA MEDICAL CENTER Singapore 307506",307506
THE RESPIRATORY PRACTICE LUNG ? ASTHMA ? COUGH ? ALLERGY,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #11-14/15, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE RESPIRATORY PRACTICE LUNG.ASTHMA.COUGH.ALLERGY,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #06-56, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
THE RHINOPLASTY CLINIC ENT FACIAL PLASTICS,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #04-35, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
THE S'PORE GASTROENTEROLOGY & LIVER INTERNIST CENTRE (SINGAPORE GLIC),"GLENEAGLES HOSPITAL ANNEXE BLOCK 6A NAPIER ROAD, #03-37B, GLENEAGLES HOSPITAL ANNEXE BLOCK Singapore 258500",258500
THE S.K.MED CLINIC,"WEST COAST PLAZA 154 WEST COAST ROAD, #01-80, WEST COAST PLAZA Singapore 127371",127371
THE SEE THO CLINIC FOR WOMEN,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #07-11/12, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
THE SINGAPORE BUDDHIST LODGE - NKF DIALYSIS CENTRE,"128 BUKIT MERAH VIEW, #01-22, Singapore 150128",150128
THE SINGAPORE CLINIC FOR KIDNEY DISEASES (PTE LTD),"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE SKIN SPECIALISTS & LASER CLINIC,"MOUNT ALVERNIA HOSPITAL 820 THOMSON ROAD, #07-61, MOUNT ALVERNIA HOSPITAL Singapore 574623",574623
THE SMILE CLINIQUE DENTAL SURGEONS,"509 Bishan St 11, #01-380, Singapore 570509",570509
THE SPACIO CLINIC,"ORCHARD MRT STATION 437 ORCHARD ROAD, #B1-39, ORCHARD MRT STATION Singapore 238878",238878
THE SURGICAL ONCOLOGY CLINIC,"CONNEXION 1 FARRER PARK STATION ROAD, #09-07, CONNEXION Singapore 217562",217562
THE SURGICAL PRACTICE @ MOUNT ELIZABETH,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #04-27/28, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
THE TENTERAM CLINIC,"TENTERAM PEAK 116B JALAN TENTERAM, #01-549, TENTERAM PEAK Singapore 322116",322116
THE THYROID HEAD & NECK SURGERY CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #17-07, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THE TOOTHBAR DENTAL,"LOFT @ NATHAN 428 RIVER VALLEY ROAD, #01-07, LOFT @ NATHAN Singapore 248327",248327
THE TOW YUNG CLINIC,"TANGLIN SHOPPING CENTRE 19 TANGLIN ROAD, #05-01 to 03 & 44 to 48, TANGLIN SHOPPING CENTRE Singapore 247909",247909
THE URBAN CLINIC MEDICAL AESTHETIC,"ORCHARD SHOPPING CENTRE 321 ORCHARD ROAD, #03-00, ORCHARD SHOPPING CENTRE Singapore 238866",238866
THE VASCULAR & GENERAL SURGERY CENTRE,"PARAGON 290 ORCHARD ROAD, #18-05, PARAGON Singapore 238859",238859
THE VEIN CLINIC & SURGERY PTE LTD,"PARAGON 290 ORCHARD ROAD, #11-08, PARAGON Singapore 238859",238859
THE WELLNESS CLINIC,"WHEELOCK PLACE 501 ORCHARD ROAD, #04-01, WHEELOCK PLACE Singapore 238880",238880
THE WISDOM TOOTH CLINIC,"THE CENTRAL 8 EU TONG SEN STREET, #11-91/92/93/94, THE CENTRAL Singapore 059818",059818
THE WOMEN'S CLINIC & SURGERY,"LOYANG POINT 258 PASIR RIS STREET 21, #02-08, LOYANG POINT Singapore 510258",510258
THE WOMEN'S SPECIALIST,"GEYLANG EAST TOWN CENTRE 113 ALJUNIED AVE 2, #01-21, GEYLANG EAST TOWN CENTRE Singapore 380113",380113
THENG & PARTNERS DENTAL SURGEONS,"PARKWAY PARADE 80 MARINE PARADE ROAD, #05-09, PARKWAY PARADE Singapore 449269",449269
THERESA WOMEN'S CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-06/07, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
THERESA WOMEN'S CLINIC PTE LTD,"726 ANG MO KIO AVE 6, #01-4160, Singapore 560726",560726
THOMAS CLINIC & SURGERY,"61 TELOK BLANGAH HEIGHTS, #01-97, Singapore 100061",100061
THOMAS HO SURGERY,"MEDICAL CENTRE A MOUNT ALVERNIA HOSPITAL 820 THOMSON ROAD, #01-03, MEDICAL CENTRE A MOUNT ALVERNIA HOSPITAL Singapore 574623",574623
THOMSON BREAST CENTRE,"THOMSON MEDICAL CENTRE 339 THOMSON ROAD, #03-03, THOMSON MEDICAL CENTRE Singapore 307677",307677
THOMSON DENTAL CENTRE,"NOVENA SPECIALIST CENTER 8 SINARAN DRIVE, #07-08/16/17/18/19, NOVENA SPECIALIST CENTER Singapore 307470",307470
THOMSON DENTAL SURGEONS,"Novena Specialist Center 8 SINARAN DRIVE, #05-12/13, Novena Specialist Center Singapore 307470",307470
THOMSON FERTILITY CENTRE,"PARAGON MEDICAL CENTRE 290 ORCHARD ROAD, #19-01, PARAGON MEDICAL CENTRE Singapore 238859",238859
THOMSON GP CLINIC,"BALESTIER HILL SHOPPING CENTRE 2 BALESTIER ROAD, #01-671, BALESTIER HILL SHOPPING CENTRE Singapore 320002",320002
THOMSON PAEDIATRIC CENTRE,"HILLION MALL 17 PETIR ROAD, #02-05, HILLION MALL Singapore 678278",678278
